X,Y,Zsim
0.5,1.795863818,0.067478977
0.5,1.810444974,0.066124229
0.5,1.82502613,0.064349506
0.5,1.839607285,0.062257806
0.5,1.854188441,0.059888375
0.5,1.868769597,0.057399988
0.5,1.883350753,0.055087339
0.5,1.897931909,0.053269455
0.5,1.912513065,0.051612109
0.5,1.927094221,0.049817298
0.5,1.941675377,0.048032769
0.5,1.956256532,0.046349742
0.5,1.970837688,0.044619568
0.5,1.985418844,0.042941161
0.5,2,0.041252695
0.5,2.014581156,0.039398275
0.5,2.029162312,0.037892848
0.5,2.043743468,0.036506663
0.5,2.058324623,0.035286697
0.5,2.072905779,0.034311227
0.5,2.087486935,0.033589554
0.5,2.102068091,0.033206499
0.5,2.116649247,0.033106499
0.5,2.131230403,0.033315499
0.5,2.145811559,0.033613799
0.5,2.160392715,0.033896919
0.5,2.17497387,0.034278927
0.5,2.189555026,0.034653285
0.5,2.204136182,0.034836256
0.5,2.218717338,0.034865281
0.5,2.233298494,0.034799502
0.5,2.24787965,0.034708952
0.5,2.262460806,0.034835357
0.5,2.277041961,0.034876321
0.5,2.291623117,0.034909989
0.5,2.306204273,0.03520324
0.5,2.320785429,0.036149566
0.5,2.335366585,0.03719701
0.5,2.349947741,0.038510909
0.5,2.364528897,0.039891618
0.5,2.379110052,0.041286406
0.5,2.393691208,0.042723065
0.5,2.408272364,0.044416709
0.5,2.42285352,0.046166388
0.5,2.437434676,0.047678749
0.6,1.500078389,0.071445
0.6,1.515460592,0.071445
0.6,1.530842796,0.0714395
0.6,1.546224999,0.0712306
0.6,1.561607203,0.07093064
0.6,1.576989406,0.070550026
0.6,1.592371609,0.070085723
0.6,1.607753813,0.069686151
0.6,1.623136016,0.069370336
0.6,1.63851822,0.069019252
0.6,1.653900423,0.068700127
0.6,1.669282626,0.068423364
0.6,1.68466483,0.068008528
0.6,1.700047033,0.067481075
0.6,1.715429237,0.066840118
0.6,1.73081144,0.066022956
0.6,1.746193644,0.06495061
0.6,1.761575847,0.063852049
0.6,1.77695805,0.062653794
0.6,1.792340254,0.061321665
0.6,1.807722457,0.059716248
0.6,1.823104661,0.057710424
0.6,1.838486864,0.055683581
0.6,1.853869068,0.053986023
0.6,1.869251271,0.052562621
0.6,1.884633474,0.051262259
0.6,1.900015678,0.050070233
0.6,1.915397881,0.04902566
0.6,1.930780085,0.047971544
0.6,1.946162288,0.047071439
0.6,1.961544491,0.046187595
0.6,1.976926695,0.045275386
0.6,1.992308898,0.044299897
0.6,2.007691102,0.043316207
0.6,2.023073305,0.042457237
0.6,2.038455509,0.041477513
0.6,2.053837712,0.040517712
0.6,2.069219915,0.039697191
0.6,2.084602119,0.038938122
0.6,2.099984322,0.038223309
0.6,2.115366526,0.037908378
0.6,2.130748729,0.037762891
0.6,2.146130932,0.037752552
0.6,2.161513136,0.037604346
0.6,2.176895339,0.037419312
0.6,2.192277543,0.037142231
0.6,2.207659746,0.036973908
0.6,2.22304195,0.036879867
0.6,2.238424153,0.03720223
0.6,2.253806356,0.037778107
0.6,2.26918856,0.038532846
0.6,2.284570763,0.039422362
0.6,2.299952967,0.040409026
0.6,2.31533517,0.041315973
0.6,2.330717374,0.042067726
0.6,2.346099577,0.042684303
0.6,2.36148178,0.043109123
0.6,2.376863984,0.043508211
0.6,2.392246187,0.044237539
0.6,2.407628391,0.045280236
0.6,2.423010594,0.046404312
0.6,2.438392797,0.047651531
0.6,2.453775001,0.048881478
0.6,2.469157204,0.04995568
0.6,2.484539408,0.050990662
0.6,2.499921611,0.052048246
0.7,1.437591454,0.075449
0.7,1.452199468,0.075449
0.7,1.466807482,0.07519765
0.7,1.481415496,0.074718835
0.7,1.49602351,0.074095602
0.7,1.510631525,0.073548941
0.7,1.525239539,0.072735447
0.7,1.539847553,0.072018352
0.7,1.554455567,0.071359117
0.7,1.569063581,0.070607156
0.7,1.583671596,0.06999294
0.7,1.59827961,0.069402896
0.7,1.612887624,0.068762256
0.7,1.627495638,0.068043931
0.7,1.642103652,0.067188788
0.7,1.656711667,0.066233059
0.7,1.671319681,0.065419203
0.7,1.685927695,0.064883133
0.7,1.700535709,0.064440569
0.7,1.715143723,0.063936812
0.7,1.729751737,0.063481781
0.7,1.744359752,0.062927203
0.7,1.758967766,0.062171533
0.7,1.77357578,0.06128453
0.7,1.788183794,0.060189727
0.7,1.802791808,0.058863254
0.7,1.817399823,0.057365979
0.7,1.832007837,0.055856731
0.7,1.846615851,0.054255858
0.7,1.861223865,0.052725872
0.7,1.875831879,0.051373835
0.7,1.890439894,0.050183201
0.7,1.905047908,0.049183081
0.7,1.919655922,0.048323123
0.7,1.934263936,0.047561711
0.7,1.94887195,0.04684689
0.7,1.963479965,0.046092551
0.7,1.978087979,0.045377346
0.7,1.992695993,0.044657361
0.7,2.007304007,0.044266575
0.7,2.021912021,0.044046367
0.7,2.036520035,0.044078681
0.7,2.05112805,0.044294763
0.7,2.065736064,0.044500486
0.7,2.080344078,0.044452088
0.7,2.094952092,0.044121329
0.7,2.109560106,0.043622496
0.7,2.124168121,0.042978646
0.7,2.138776135,0.042476082
0.7,2.153384149,0.042013974
0.7,2.167992163,0.041581176
0.7,2.182600177,0.041335659
0.7,2.197208192,0.041138043
0.7,2.211816206,0.040837338
0.7,2.22642422,0.040348005
0.7,2.241032234,0.039769754
0.7,2.255640248,0.039273779
0.7,2.270248263,0.038952351
0.7,2.284856277,0.038939466
0.7,2.299464291,0.039098919
0.7,2.314072305,0.039197927
0.7,2.328680319,0.039053785
0.7,2.343288333,0.038730906
0.7,2.357896348,0.038517515
0.7,2.372504362,0.038540614
0.7,2.387112376,0.038904853
0.7,2.40172039,0.039653167
0.7,2.416328404,0.040775901
0.7,2.430936419,0.042060811
0.7,2.445544433,0.043473379
0.7,2.460152447,0.044871942
0.7,2.474760461,0.046409247
0.7,2.489368475,0.047885223
0.7,2.50397649,0.04921335
0.7,2.518584504,0.050434415
0.7,2.533192518,0.051617424
0.7,2.547800532,0.052668081
0.7,2.562408546,0.053608073
0.8,1.375104518,0.0713135
0.8,1.389982982,0.0713135
0.8,1.404861446,0.07124515
0.8,1.41973991,0.071272835
0.8,1.434618374,0.071060752
0.8,1.449496838,0.070601876
0.8,1.464375302,0.070126539
0.8,1.479253765,0.069596235
0.8,1.494132229,0.069136311
0.8,1.509010693,0.06864368
0.8,1.523889157,0.068039562
0.8,1.538767621,0.067323256
0.8,1.553646085,0.06675728
0.8,1.568524548,0.066111902
0.8,1.583403012,0.065236362
0.8,1.598281476,0.064413426
0.8,1.61315994,0.063891783
0.8,1.628038404,0.063387255
0.8,1.642916868,0.062891079
0.8,1.657795332,0.062370622
0.8,1.672673795,0.061741809
0.8,1.687552259,0.061260478
0.8,1.702430723,0.060908281
0.8,1.717309187,0.060527553
0.8,1.732187651,0.059953447
0.8,1.747066115,0.059145103
0.8,1.761944578,0.058177142
0.8,1.776823042,0.056988528
0.8,1.791701506,0.055861325
0.8,1.80657997,0.054803193
0.8,1.821458434,0.053953873
0.8,1.836336898,0.053211086
0.8,1.851215362,0.052569278
0.8,1.866093825,0.05199825
0.8,1.880972289,0.051432275
0.8,1.895850753,0.050973097
0.8,1.910729217,0.050521938
0.8,1.925607681,0.050139594
0.8,1.940486145,0.049904234
0.8,1.955364608,0.049698811
0.8,1.970243072,0.04937938
0.8,1.985121536,0.048969492
0.8,2,0.048469693
0.8,2.014878464,0.047866523
0.8,2.029756928,0.047238321
0.8,2.044635392,0.046576289
0.8,2.059513855,0.04591771
0.8,2.074392319,0.045257089
0.8,2.089270783,0.04472843
0.8,2.104149247,0.044203037
0.8,2.119027711,0.043713133
0.8,2.133906175,0.04336142
0.8,2.148784638,0.043098278
0.8,2.163663102,0.0430118
0.8,2.178541566,0.04303067
0.8,2.19342003,0.043103553
0.8,2.208298494,0.042979598
0.8,2.223176958,0.042920338
0.8,2.238055422,0.042758504
0.8,2.252933885,0.042472654
0.8,2.267812349,0.042193688
0.8,2.282690813,0.04199357
0.8,2.297569277,0.041878213
0.8,2.312447741,0.041898441
0.8,2.327326205,0.041845247
0.8,2.342204668,0.041466523
0.8,2.357083132,0.04107632
0.8,2.371961596,0.040937738
0.8,2.38684006,0.041411914
0.8,2.401718524,0.042418873
0.8,2.416596988,0.043555986
0.8,2.431475452,0.044698237
0.8,2.446353915,0.045710963
0.8,2.461232379,0.046708967
0.8,2.476110843,0.04762097
0.8,2.490989307,0.048368673
0.8,2.505867771,0.049282456
0.8,2.520746235,0.05023906
0.8,2.535624698,0.051138304
0.8,2.550503162,0.051999524
0.8,2.565381626,0.052981772
0.8,2.58026009,0.054083644
0.8,2.595138554,0.05516513
0.8,2.610017018,0.056127917
0.8,2.624895482,0.056777925
0.9,1.312617583,0.068216
0.9,1.327724889,0.068216
0.9,1.342832195,0.0681816
0.9,1.357939501,0.06800054
0.9,1.373046807,0.067559786
0.9,1.388154113,0.067092407
0.9,1.403261418,0.066435067
0.9,1.418368724,0.06572781
0.9,1.43347603,0.064787029
0.9,1.448583336,0.064089376
0.9,1.463690642,0.063388788
0.9,1.478797948,0.06278401
0.9,1.493905254,0.062303459
0.9,1.509012559,0.061787663
0.9,1.524119865,0.061313797
0.9,1.539227171,0.061039067
0.9,1.554334477,0.06095921
0.9,1.569441783,0.060828189
0.9,1.584549089,0.06051322
0.9,1.599656395,0.060133748
0.9,1.614763701,0.059677173
0.9,1.629871006,0.059102856
0.9,1.644978312,0.05859352
0.9,1.660085618,0.058085918
0.9,1.675192924,0.057719777
0.9,1.69030023,0.057535399
0.9,1.705407536,0.057361509
0.9,1.720514842,0.057003508
0.9,1.735622147,0.056401857
0.9,1.750729453,0.055661822
0.9,1.765836759,0.054767089
0.9,1.780944065,0.05355728
0.9,1.796051371,0.052274902
0.9,1.811158677,0.051054212
0.9,1.826265983,0.049965041
0.9,1.841373288,0.049131137
0.9,1.856480594,0.048308023
0.9,1.8715879,0.047425221
0.9,1.886695206,0.046664149
0.9,1.901802512,0.046026784
0.9,1.916909818,0.045416406
0.9,1.932017124,0.044917815
0.9,1.947124429,0.044472733
0.9,1.962231735,0.04403466
0.9,1.977339041,0.043712494
0.9,1.992446347,0.043477095
0.9,2.007553653,0.043266935
0.9,2.022660959,0.043168242
0.9,2.037768265,0.043125018
0.9,2.052875571,0.042991716
0.9,2.067982876,0.042792344
0.9,2.083090182,0.04264561
0.9,2.098197488,0.042403749
0.9,2.113304794,0.042080224
0.9,2.1284121,0.041876252
0.9,2.143519406,0.041699476
0.9,2.158626712,0.041529779
0.9,2.173734017,0.041513101
0.9,2.188841323,0.041513341
0.9,2.203948629,0.041457107
0.9,2.219055935,0.041474746
0.9,2.234163241,0.041473221
0.9,2.249270547,0.041419149
0.9,2.264377853,0.041323984
0.9,2.279485158,0.041126286
0.9,2.294592464,0.040944207
0.9,2.30969977,0.040572437
0.9,2.324807076,0.040166743
0.9,2.339914382,0.039551319
0.9,2.355021688,0.038891587
0.9,2.370128994,0.038137328
0.9,2.385236299,0.037425945
0.9,2.400343605,0.036850851
0.9,2.415450911,0.036539666
0.9,2.430558217,0.036506549
0.9,2.445665523,0.036639894
0.9,2.460772829,0.037049455
0.9,2.475880135,0.037628559
0.9,2.490987441,0.038250903
0.9,2.506094746,0.038954513
0.9,2.521202052,0.039865012
0.9,2.536309358,0.041102011
0.9,2.551416664,0.04243186
0.9,2.56652397,0.044027374
0.9,2.581631276,0.045653736
0.9,2.596738582,0.047128813
0.9,2.611845887,0.048645781
0.9,2.626953193,0.049931853
0.9,2.642060499,0.051050868
0.9,2.657167805,0.051947331
0.9,2.672275111,0.052602798
0.9,2.687382417,0.052985218
1,1.250130648,0.0798455
1,1.264979546,0.0798455
1,1.279828444,0.0792074
1,1.294677342,0.07886176
1,1.30952624,0.078134634
1,1.324375138,0.077223921
1,1.339224036,0.076510229
1,1.354072934,0.075557306
1,1.368921833,0.074621525
1,1.383770731,0.073320223
1,1.398619629,0.07171825
1,1.413468527,0.070431325
1,1.428317425,0.069127293
1,1.443166323,0.067877864
1,1.458015221,0.066669577
1,1.472864119,0.065699269
1,1.487713017,0.064719592
1,1.502561915,0.063958133
1,1.517410813,0.06336977
1,1.532259711,0.062743443
1,1.547108609,0.062136299
1,1.561957507,0.061381269
1,1.576806405,0.060542192
1,1.591655303,0.059698123
1,1.606504201,0.05888926
1,1.6213531,0.058272384
1,1.636201998,0.057922296
1,1.651050896,0.057454016
1,1.665899794,0.056742665
1,1.680748692,0.055923998
1,1.69559759,0.055103198
1,1.710446488,0.054365879
1,1.725295386,0.053809941
1,1.740144284,0.053309897
1,1.754993182,0.052875357
1,1.76984208,0.052420021
1,1.784690978,0.051826269
1,1.799539876,0.051202242
1,1.814388774,0.050648168
1,1.829237672,0.050097601
1,1.84408657,0.049418091
1,1.858935468,0.048578932
1,1.873784367,0.047746389
1,1.888633265,0.0468991
1,1.903482163,0.04616994
1,1.918331061,0.045605296
1,1.933179959,0.045141916
1,1.948028857,0.044756175
1,1.962877755,0.044386557
1,1.977726653,0.043998702
1,1.992575551,0.043735481
1,2.007424449,0.043395283
1,2.022273347,0.043103405
1,2.037122245,0.043180314
1,2.051971143,0.043336433
1,2.066820041,0.04348669
1,2.081668939,0.043674071
1,2.096517837,0.043852114
1,2.111366735,0.043906502
1,2.126215633,0.043929702
1,2.141064532,0.044061832
1,2.15591343,0.044236149
1,2.170762328,0.044352634
1,2.185611226,0.04447412
1,2.200460124,0.044491458
1,2.215309022,0.044257313
1,2.23015792,0.044068931
1,2.245006818,0.043894188
1,2.259855716,0.043734369
1,2.274704614,0.043640782
1,2.289553512,0.043563304
1,2.30440241,0.043480924
1,2.319251308,0.043625981
1,2.334100206,0.043866033
1,2.348949104,0.04413193
1,2.363798002,0.044690287
1,2.3786469,0.045447208
1,2.393495799,0.046202837
1,2.408344697,0.046823554
1,2.423193595,0.047094848
1,2.438042493,0.047197713
1,2.452891391,0.047008942
1,2.467740289,0.046530298
1,2.482589187,0.045807468
1,2.497438085,0.044931821
1,2.512286983,0.044245139
1,2.527135881,0.043985575
1,2.541984779,0.044447068
1,2.556833677,0.045173511
1,2.571682575,0.04648226
1,2.586531473,0.047531184
1,2.601380371,0.048665765
1,2.616229269,0.049689039
1,2.631078167,0.050593085
1,2.645927066,0.051459727
1,2.660775964,0.052468054
1,2.675624862,0.053364198
1,2.69047376,0.054176629
1,2.705322658,0.054859666
1,2.720171556,0.055454249
1,2.735020454,0.056091374
1,2.749869352,0.056771587
1.1,1.187643713,0.066673
1.1,1.202413827,0.066673
1.1,1.217183942,0.0666217
1.1,1.231954056,0.06652968
1.1,1.24672417,0.066443612
1.1,1.261494284,0.066139901
1.1,1.276264399,0.065960511
1.1,1.291034513,0.06554031
1.1,1.305804627,0.065109879
1.1,1.320574742,0.064275491
1.1,1.335344856,0.063345242
1.1,1.35011497,0.062558318
1.1,1.364885085,0.061816536
1.1,1.379655199,0.061149632
1.1,1.394425313,0.060608069
1.1,1.409195428,0.060274812
1.1,1.423965542,0.059930581
1.1,1.438735656,0.059549973
1.1,1.45350577,0.059060826
1.1,1.468275885,0.058604493
1.1,1.483045999,0.058140994
1.1,1.497816113,0.057606294
1.1,1.512586228,0.057082315
1.1,1.527356342,0.056755483
1.1,1.542126456,0.056430835
1.1,1.556896571,0.056285252
1.1,1.571666685,0.056033326
1.1,1.586436799,0.055553294
1.1,1.601206914,0.055077364
1.1,1.615977028,0.054497678
1.1,1.630747142,0.05383096
1.1,1.645517257,0.053051364
1.1,1.660287371,0.052298678
1.1,1.675057485,0.05147391
1.1,1.689827599,0.050789669
1.1,1.704597714,0.050169552
1.1,1.719367828,0.049538297
1.1,1.734137942,0.048914367
1.1,1.748908057,0.04833383
1.1,1.763678171,0.047727347
1.1,1.778448285,0.047281763
1.1,1.7932184,0.046920786
1.1,1.807988514,0.046496208
1.1,1.822758628,0.045986037
1.1,1.837528743,0.045524233
1.1,1.852298857,0.04510626
1.1,1.867068971,0.044708684
1.1,1.881839086,0.044403266
1.1,1.8966092,0.044121889
1.1,1.911379314,0.0437168
1.1,1.926149428,0.04343532
1.1,1.940919543,0.043171638
1.1,1.955689657,0.042783874
1.1,1.970459771,0.042436537
1.1,1.985229886,0.042125233
1.1,2,0.04186316
1.1,2.014770114,0.041779394
1.1,2.029540229,0.041843354
1.1,2.044310343,0.041979869
1.1,2.059080457,0.042053082
1.1,2.073850572,0.042131724
1.1,2.088620686,0.042204452
1.1,2.1033908,0.042156506
1.1,2.118160914,0.042198856
1.1,2.132931029,0.04218777
1.1,2.147701143,0.042065793
1.1,2.162471257,0.042010364
1.1,2.177241372,0.041933177
1.1,2.192011486,0.04179646
1.1,2.2067816,0.041720314
1.1,2.221551715,0.041673232
1.1,2.236321829,0.041636659
1.1,2.251091943,0.041841343
1.1,2.265862058,0.042137159
1.1,2.280632172,0.042489743
1.1,2.295402286,0.042762569
1.1,2.310172401,0.043002112
1.1,2.324942515,0.043229051
1.1,2.339712629,0.043381996
1.1,2.354482743,0.043730196
1.1,2.369252858,0.044151076
1.1,2.384022972,0.044482869
1.1,2.398793086,0.044790032
1.1,2.413563201,0.045062679
1.1,2.428333315,0.045205561
1.1,2.443103429,0.045279905
1.1,2.457873544,0.045231214
1.1,2.472643658,0.044980943
1.1,2.487413772,0.044754749
1.1,2.502183887,0.044666774
1.1,2.516954001,0.044548596
1.1,2.531724115,0.044641737
1.1,2.54649423,0.045137663
1.1,2.561264344,0.045804447
1.1,2.576034458,0.046686602
1.1,2.590804572,0.047492842
1.1,2.605574687,0.048291858
1.1,2.620344801,0.048960522
1.1,2.635114915,0.04955882
1.1,2.64988503,0.050293238
1.1,2.664655144,0.051003214
1.1,2.679425258,0.051854043
1.1,2.694195373,0.052573288
1.1,2.708965487,0.053197609
1.1,2.723735601,0.053875599
1.1,2.738505716,0.054533039
1.1,2.75327583,0.055211635
1.1,2.768045944,0.055822921
1.1,2.782816058,0.056423479
1.1,2.797586173,0.056961431
1.1,2.812356287,0.057457038
1.2,1.125156778,0.065595
1.2,1.140111363,0.065595
1.2,1.155065948,0.0656457
1.2,1.170020533,0.06561353
1.2,1.184975118,0.065315377
1.2,1.199929703,0.065171539
1.2,1.214884288,0.064676085
1.2,1.229838873,0.064253727
1.2,1.244793458,0.063423704
1.2,1.259748043,0.062729234
1.2,1.274702628,0.06182456
1.2,1.289657213,0.061153304
1.2,1.304611798,0.060461774
1.2,1.319566383,0.059792597
1.2,1.334520968,0.059194937
1.2,1.349475553,0.058825043
1.2,1.364430138,0.058504639
1.2,1.379384723,0.058109875
1.2,1.394339308,0.057703687
1.2,1.409293893,0.057229669
1.2,1.424248478,0.056658802
1.2,1.439203063,0.056128422
1.2,1.454157648,0.055694929
1.2,1.469112233,0.055356037
1.2,1.484066818,0.055237283
1.2,1.499021403,0.055022805
1.2,1.513975988,0.054706574
1.2,1.528930573,0.054263867
1.2,1.543885158,0.05369883
1.2,1.558839743,0.053087947
1.2,1.573794328,0.052362652
1.2,1.588748913,0.051660737
1.2,1.603703498,0.050954063
1.2,1.618658083,0.050267407
1.2,1.633612668,0.049673316
1.2,1.648567253,0.049079385
1.2,1.663521838,0.048540196
1.2,1.678476423,0.048087727
1.2,1.693431008,0.047621904
1.2,1.708385593,0.047142964
1.2,1.723340178,0.046682817
1.2,1.738294763,0.046135235
1.2,1.753249348,0.045540262
1.2,1.768203933,0.045075636
1.2,1.783158518,0.044701622
1.2,1.798113103,0.04429321
1.2,1.813067688,0.043872939
1.2,1.828022273,0.043423495
1.2,1.842976858,0.043008146
1.2,1.857931443,0.042577681
1.2,1.872886028,0.042157713
1.2,1.887840613,0.041769742
1.2,1.902795198,0.041299967
1.2,1.917749783,0.041119871
1.2,1.932704368,0.040856184
1.2,1.947658953,0.040563715
1.2,1.962613538,0.040380894
1.2,1.977568123,0.040065504
1.2,1.992522708,0.039640954
1.2,2.007477292,0.039364459
1.2,2.022431877,0.039168813
1.2,2.037386462,0.039139581
1.2,2.052341047,0.039282673
1.2,2.067295632,0.039474706
1.2,2.082250217,0.039727535
1.2,2.097204802,0.040006232
1.2,2.112159387,0.040354459
1.2,2.127113972,0.040651763
1.2,2.142068557,0.040865936
1.2,2.157023142,0.041059943
1.2,2.171977727,0.041185099
1.2,2.186932312,0.041290639
1.2,2.201886897,0.041406975
1.2,2.216841482,0.041531027
1.2,2.231796067,0.041687875
1.2,2.246750652,0.041908787
1.2,2.261705237,0.042070158
1.2,2.276659822,0.042156243
1.2,2.291614407,0.042235068
1.2,2.306568992,0.042323312
1.2,2.321523577,0.04242603
1.2,2.336478162,0.042674377
1.2,2.351432747,0.04293889
1.2,2.366387332,0.043236901
1.2,2.381341917,0.043534861
1.2,2.396296502,0.043907375
1.2,2.411251087,0.044318737
1.2,2.426205672,0.044691063
1.2,2.441160257,0.045204257
1.2,2.456114842,0.045577281
1.2,2.471069427,0.045798603
1.2,2.486024012,0.045951443
1.2,2.500978597,0.046059299
1.2,2.515933182,0.046180269
1.2,2.530887767,0.046385792
1.2,2.545842352,0.046615513
1.2,2.560796937,0.046873361
1.2,2.575751522,0.047337675
1.2,2.590706107,0.047825208
1.2,2.605660692,0.048302387
1.2,2.620615277,0.048698998
1.2,2.635569862,0.049091198
1.2,2.650524447,0.049495579
1.2,2.665479032,0.049985771
1.2,2.680433617,0.050549144
1.2,2.695388202,0.050956179
1.2,2.710342787,0.051353561
1.2,2.725297372,0.051836455
1.2,2.740251957,0.05245816
1.2,2.755206542,0.053018644
1.2,2.770161127,0.053535479
1.2,2.785115712,0.054001581
1.2,2.800070297,0.054506773
1.2,2.815024882,0.055010346
1.2,2.829979467,0.055477561
