X,Y,Zexp
1.6,1.311111034,0.038
1.6,1.322222145,0.038
1.6,1.333333255,0.039
1.6,1.344444366,0.039
1.6,1.355555476,0.039
1.6,1.366666587,0.039
1.6,1.377777697,0.04
1.6,1.388888808,0.04
1.6,1.399999918,0.04
1.6,1.411111028,0.041
1.6,1.422222139,0.041
1.6,1.433333249,0.04
1.6,1.44444436,0.04
1.6,1.45555547,0.04
1.6,1.466666581,0.04
1.6,1.477777691,0.04
1.6,1.488888802,0.043
1.6,1.499999912,0.045
1.6,1.511111023,0.045
1.6,1.522222133,0.044
1.6,1.533333244,0.045
1.6,1.544444354,0.044
1.6,1.555555464,0.044
1.6,1.566666575,0.043
1.6,1.577777685,0.043
1.6,1.588888796,0.045
1.6,1.599999906,0.05
1.6,1.611111017,0.052
1.6,1.622222127,0.052
1.6,1.633333238,0.054
1.6,1.644444348,0.053
1.6,1.655555459,0.053
1.6,1.666666569,0.054
1.6,1.67777768,0.053
1.6,1.68888879,0.053
1.6,1.6999999,0.056
1.6,1.711111011,0.059
1.6,1.722222121,0.059
1.6,1.733333232,0.06
1.6,1.744444342,0.059
1.6,1.755555453,0.061
1.6,1.766666563,0.063
1.6,1.777777674,0.066
1.6,1.788888784,0.068
1.6,1.799999895,0.069
1.6,1.811111005,0.069
1.6,1.822222116,0.069
1.6,1.833333226,0.073
1.6,1.844444336,0.077
1.6,1.855555447,0.079
1.6,1.866666557,0.08
1.6,1.877777668,0.081
1.6,1.888888778,0.079
1.6,1.899999889,0.078
1.6,1.911110999,0.075
1.6,1.92222211,0.075
1.6,1.93333322,0.075
1.6,1.944444331,0.075
1.6,1.955555441,0.077
1.6,1.966666551,0.078
1.6,1.977777662,0.079
1.6,1.988888772,0.077
1.6,1.999999883,0.077
1.6,2.011110993,0.076
1.6,2.022222104,0.075
1.6,2.033333214,0.074
1.6,2.044444325,0.072
1.6,2.055555435,0.07
1.6,2.066666546,0.071
1.6,2.077777656,0.075
1.6,2.088888767,0.077
1.6,2.099999877,0.079
1.6,2.111110987,0.079
1.6,2.122222098,0.075
1.6,2.133333208,0.07
1.6,2.144444319,0.067
1.6,2.155555429,0.064
1.6,2.16666654,0.062
1.6,2.17777765,0.062
1.6,2.188888761,0.062
1.6,2.199999871,0.063
1.6,2.211110982,0.067
1.6,2.222222092,0.07
1.6,2.233333203,0.07
1.6,2.244444313,0.07
1.6,2.255555423,0.062
1.6,2.266666534,0.057
1.6,2.277777644,0.054
1.6,2.288888755,0.054
1.6,2.299999865,0.054
1.6,2.311110976,0.056
1.6,2.322222086,0.058
1.6,2.333333197,0.058
1.6,2.344444307,0.056
1.6,2.355555418,0.052
1.6,2.366666528,0.051
1.6,2.377777639,0.05
1.6,2.388888749,0.049
1.6,2.399999859,0.048
1.6,2.41111097,0.046
1.6,2.42222208,0.046
1.6,2.433333191,0.045
1.6,2.444444301,0.044
1.6,2.455555412,0.043
1.6,2.466666522,0.043
1.6,2.477777633,0.043
1.6,2.488888743,0.042
1.6,2.499999854,0.041
1.6,2.511110964,0.042
1.6,2.522222075,0.042
1.6,2.533333185,0.042
1.6,2.544444295,0.042
1.6,2.555555406,0.041
1.6,2.566666516,0.041
1.6,2.577777627,0.041
1.6,2.588888737,0.041
1.6,2.599999848,0.04
1.6,2.611110958,0.04
1.6,2.622222069,0.041
1.6,2.633333179,0.04
1.6,2.64444429,0.04
1.6,2.6555554,0.04
1.6,2.66666651,0.04
1.6,2.677777621,0.04
1.6,2.688888731,0.039
1.6,2.699999842,0.039
1.6,2.711110952,0.038
1.6,2.722222063,0.037
1.6,2.733333173,0.037
1.6,2.744444284,0.038
1.6,2.755555394,0.038
1.6,2.766666505,0.039
1.6,2.777777615,0.039
1.6,2.788888726,0.039
1.6,2.799999836,0.039
1.6,2.811110946,0.039
1.6,2.822222057,0.039
1.6,2.833333167,0.039
1.6,2.844444278,0.039
1.6,2.855555388,0.039
1.6,2.866666499,0.039
1.6,2.877777609,0.039
1.6,2.88888872,0.039
1.6,2.89999983,0.039
1.6,2.911110941,0.038
1.6,2.922222051,0.037
1.6,2.933333162,0.037
1.6,2.944444272,0.037
1.6,2.955555382,0.037
1.6,2.966666493,0.037
1.6,2.977777603,0.038
1.6,2.988888714,0.038
1.6,2.999999824,0.038
1.6,3.011110935,0.038
1.6,3.022222045,0.038
1.6,3.033333156,0.038
1.6,3.044444266,0.039
1.6,3.055555377,0.038
1.6,3.066666487,0.038
1.6,3.077777598,0.038
1.6,3.088888708,0.038
1.6,3.099999818,0.037
1.6,3.111110929,0.038
1.6,3.122222039,0.038
1.6,3.13333315,0.038
1.6,3.14444426,0.038
1.6,3.155555371,0.038
1.6,3.166666481,0.039
1.6,3.177777592,0.038
1.6,3.188888702,0.038
1.6,3.199999813,0.038
1.6,3.211110923,0.038
1.6,3.222222034,0.038
1.6,3.233333144,0.037
1.6,3.244444254,0.037
1.6,3.255555365,0.038
1.6,3.266666475,0.038
1.6,3.277777586,0.036
1.6,3.288888696,0.037
1.6,3.299999807,0.035
1.6,3.311110917,0.035
1.6,3.322222028,0.035
1.6,3.333333138,0.036
1.6,3.344444249,0.037
1.6,3.355555359,0.037
1.6,3.36666647,0.037
1.6,3.37777758,0.036
1.6,3.38888869,0.036
1.6,3.399999801,0.036
1.6,3.411110911,0.036
1.6,3.422222022,0.037
1.6,3.433333132,0.037
1.6,3.444444243,0.037
1.6,3.455555353,0.037
1.6,3.466666464,0.036
1.6,3.477777574,0.036
1.6,3.488888685,0.036
1.6,3.499999795,0.036
1.6,3.511110905,0.037
1.6,3.522222016,0.037
1.6,3.533333126,0.037
1.6,3.544444237,0.038
1.6,3.555555347,0.038
1.6,3.566666458,0.038
1.6,3.577777568,0.038
1.6,3.588888679,0.038
1.6,3.599999789,0.038
1.6,3.6111109,0.038
1.6,3.62222201,0.038
1.6,3.633333121,0.038
1.6,3.644444231,0.038
1.6,3.655555341,0.037
1.6,3.666666452,0.037
1.6,3.677777562,0.037
1.6,3.688888673,0.037
1.6,3.699999783,0.036
1.6,3.711110894,0.036
1.6,3.722222004,0.037
1.6,3.733333115,0.037
1.6,3.744444225,0.037
1.6,3.755555336,0.037
1.6,3.766666446,0.036
1.6,3.777777557,0.036
1.6,3.788888667,0.036
1.6,3.799999777,0.036
1.6,3.811110888,0.036
1.6,3.822221998,0.036
1.6,3.833333109,0.036
1.6,3.844444219,0.036
1.6,3.85555533,0.036
1.6,3.86666644,0.036
1.6,3.877777551,0.036
1.6,3.888888661,0.036
1.6,3.899999772,0.036
1.6,3.911110882,0.036
1.6,3.922221993,0.037
1.6,3.933333103,0.036
1.6,3.944444213,0.036
1.6,3.955555324,0.036
1.6,3.966666434,0.037
1.6,3.977777545,0.037
1.6,3.988888655,0.037
1.6,3.999999766,0.034124899
1.7,0,0.036
1.7,0.01111111,0.036
1.7,0.022222221,0.036
1.7,0.033333331,0.035
1.7,0.044444442,0.036
1.7,0.055555552,0.036
1.7,0.066666663,0.037
1.7,0.077777773,0.037
1.7,0.088888884,0.037
1.7,0.099999994,0.037
1.7,0.111111105,0.037
1.7,0.122222215,0.037
1.7,0.133333326,0.036
1.7,0.144444436,0.037
1.7,0.155555546,0.037
1.7,0.166666657,0.037
1.7,0.177777767,0.037
1.7,0.188888878,0.037
1.7,0.199999988,0.037
1.7,0.211111099,0.038
1.7,0.222222209,0.037
1.7,0.23333332,0.038
1.7,0.24444443,0.038
1.7,0.255555541,0.037
1.7,0.266666651,0.037
1.7,0.277777762,0.038
1.7,0.288888872,0.038
1.7,0.299999982,0.036
1.7,0.311111093,0.037
1.7,0.322222203,0.037
1.7,0.333333314,0.036
1.7,0.344444424,0.037
1.7,0.355555535,0.037
1.7,0.366666645,0.038
1.7,0.377777756,0.038
1.7,0.388888866,0.038
1.7,0.399999977,0.038
1.7,0.411111087,0.038
1.7,0.422222197,0.038
1.7,0.433333308,0.038
1.7,0.444444418,0.038
1.7,0.455555529,0.038
1.7,0.466666639,0.038
1.7,0.47777775,0.038
1.7,0.48888886,0.038
1.7,0.499999971,0.038
1.7,0.511111081,0.037
1.7,0.522222192,0.037
1.7,0.533333302,0.037
1.7,0.544444413,0.037
1.7,0.555555523,0.037
1.7,0.566666633,0.037
1.7,0.577777744,0.038
1.7,0.588888854,0.038
1.7,0.599999965,0.038
1.7,0.611111075,0.038
1.7,0.622222186,0.038
1.7,0.633333296,0.038
1.7,0.644444407,0.038
1.7,0.655555517,0.038
1.7,0.666666628,0.038
1.7,0.677777738,0.038
1.7,0.688888849,0.038
1.7,0.699999959,0.037
1.7,0.711111069,0.038
1.7,0.72222218,0.038
1.7,0.73333329,0.038
1.7,0.744444401,0.038
1.7,0.755555511,0.038
1.7,0.766666622,0.039
1.7,0.777777732,0.039
1.7,0.788888843,0.039
1.7,0.799999953,0.039
1.7,0.811111064,0.038
1.7,0.822222174,0.038
1.7,0.833333285,0.038
1.7,0.844444395,0.039
1.7,0.855555505,0.039
1.7,0.866666616,0.039
1.7,0.877777726,0.039
1.7,0.888888837,0.039
1.7,0.899999947,0.038
1.7,0.911111058,0.038
1.7,0.922222168,0.038
1.7,0.933333279,0.038
1.7,0.944444389,0.038
1.7,0.9555555,0.038
1.7,0.96666661,0.039
1.7,0.977777721,0.038
1.7,0.988888831,0.038
1.7,0.999999941,0.038
1.7,1.011111052,0.039
1.7,1.022222162,0.039
1.7,1.033333273,0.039
1.7,1.044444383,0.039
1.7,1.055555494,0.039
1.7,1.066666604,0.038
1.7,1.077777715,0.038
1.7,1.088888825,0.039
1.7,1.099999936,0.039
1.7,1.111111046,0.038
1.7,1.122222157,0.038
1.7,1.133333267,0.039
1.7,1.144444377,0.038
1.7,1.155555488,0.038
1.7,1.166666598,0.038
1.7,1.177777709,0.039
1.7,1.188888819,0.038
1.7,1.19999993,0.038
1.7,1.21111104,0.038
1.7,1.222222151,0.038
1.7,1.233333261,0.039
1.7,1.244444372,0.039
1.7,1.255555482,0.038
1.7,1.266666592,0.038
1.7,1.277777703,0.038
1.7,1.288888813,0.038
1.7,1.299999924,0.038
1.7,1.311111034,0.037
1.7,1.322222145,0.038
1.7,1.333333255,0.038
1.7,1.344444366,0.038
1.7,1.355555476,0.039
1.7,1.366666587,0.039
1.7,1.377777697,0.039
1.7,1.388888808,0.039
1.7,1.399999918,0.039
1.7,1.411111028,0.04
1.7,1.422222139,0.04
1.7,1.433333249,0.04
1.7,1.44444436,0.04
1.7,1.45555547,0.042
1.7,1.466666581,0.043
1.7,1.477777691,0.044
1.7,1.488888802,0.045
1.7,1.499999912,0.045
1.7,1.511111023,0.044
1.7,1.522222133,0.042
1.7,1.533333244,0.041
1.7,1.544444354,0.043
1.7,1.555555464,0.045
1.7,1.566666575,0.046
1.7,1.577777685,0.052
1.7,1.588888796,0.054
1.7,1.599999906,0.055
1.7,1.611111017,0.053
1.7,1.622222127,0.05
1.7,1.633333238,0.048
1.7,1.644444348,0.048
1.7,1.655555459,0.048
1.7,1.666666569,0.049
1.7,1.67777768,0.051
1.7,1.68888879,0.055
1.7,1.6999999,0.058
1.7,1.711111011,0.06
1.7,1.722222121,0.065
1.7,1.733333232,0.067
1.7,1.744444342,0.062
1.7,1.755555453,0.06
1.7,1.766666563,0.061
1.7,1.777777674,0.06
1.7,1.788888784,0.059
1.7,1.799999895,0.059
1.7,1.811111005,0.063
1.7,1.822222116,0.065
1.7,1.833333226,0.063
1.7,1.844444336,0.062
1.7,1.855555447,0.064
1.7,1.866666557,0.069
1.7,1.877777668,0.072
1.7,1.888888778,0.071
1.7,1.899999889,0.077
1.7,1.911110999,0.081
1.7,1.92222211,0.081
1.7,1.93333322,0.081
1.7,1.944444331,0.08
1.7,1.955555441,0.08
1.7,1.966666551,0.079
1.7,1.977777662,0.078
1.7,1.988888772,0.076
1.7,1.999999883,0.077
1.7,2.011110993,0.077
1.7,2.022222104,0.075
1.7,2.033333214,0.074
1.7,2.044444325,0.072
1.7,2.055555435,0.071
1.7,2.066666546,0.069
1.7,2.077777656,0.066
1.7,2.088888767,0.065
1.7,2.099999877,0.064
1.7,2.111110987,0.065
1.7,2.122222098,0.066
1.7,2.133333208,0.072
1.7,2.144444319,0.074
1.7,2.155555429,0.072
1.7,2.16666654,0.07
1.7,2.17777765,0.067
1.7,2.188888761,0.067
1.7,2.199999871,0.066
1.7,2.211110982,0.065
1.7,2.222222092,0.067
1.7,2.233333203,0.066
1.7,2.244444313,0.065
1.7,2.255555423,0.064
1.7,2.266666534,0.06
1.7,2.277777644,0.06
1.7,2.288888755,0.06
1.7,2.299999865,0.059
1.7,2.311110976,0.058
1.7,2.322222086,0.058
1.7,2.333333197,0.057
1.7,2.344444307,0.056
1.7,2.355555418,0.054
1.7,2.366666528,0.054
1.7,2.377777639,0.052
1.7,2.388888749,0.05
1.7,2.399999859,0.05
1.7,2.41111097,0.049
1.7,2.42222208,0.047
1.7,2.433333191,0.046
1.7,2.444444301,0.046
1.7,2.455555412,0.044
1.7,2.466666522,0.043
1.7,2.477777633,0.043
1.7,2.488888743,0.042
1.7,2.499999854,0.041
1.7,2.511110964,0.042
1.7,2.522222075,0.041
1.7,2.533333185,0.04
1.7,2.544444295,0.041
1.7,2.555555406,0.041
1.7,2.566666516,0.041
1.7,2.577777627,0.041
1.7,2.588888737,0.041
1.7,2.599999848,0.04
1.7,2.611110958,0.04
1.7,2.622222069,0.039
1.7,2.633333179,0.039
1.7,2.64444429,0.039
1.7,2.6555554,0.039
1.7,2.66666651,0.038
1.7,2.677777621,0.038
1.7,2.688888731,0.038
1.7,2.699999842,0.038
1.7,2.711110952,0.039
1.7,2.722222063,0.039
1.7,2.733333173,0.038
1.7,2.744444284,0.037
1.7,2.755555394,0.037
1.7,2.766666505,0.037
1.7,2.777777615,0.038
1.7,2.788888726,0.039
1.7,2.799999836,0.039
1.7,2.811110946,0.039
1.7,2.822222057,0.039
1.7,2.833333167,0.038
1.7,2.844444278,0.039
1.7,2.855555388,0.038
1.7,2.866666499,0.038
1.7,2.877777609,0.039
1.7,2.88888872,0.038
1.7,2.89999983,0.039
1.7,2.911110941,0.038
1.7,2.922222051,0.038
1.7,2.933333162,0.038
1.7,2.944444272,0.037
1.7,2.955555382,0.037
1.7,2.966666493,0.038
1.7,2.977777603,0.039
1.7,2.988888714,0.039
1.7,2.999999824,0.038
1.7,3.011110935,0.038
1.7,3.022222045,0.038
1.7,3.033333156,0.038
1.7,3.044444266,0.038
1.7,3.055555377,0.038
1.7,3.066666487,0.038
1.7,3.077777598,0.038
1.7,3.088888708,0.038
1.7,3.099999818,0.038
1.7,3.111110929,0.038
1.7,3.122222039,0.038
1.7,3.13333315,0.038
1.7,3.14444426,0.038
1.7,3.155555371,0.038
1.7,3.166666481,0.039
1.7,3.177777592,0.039
1.7,3.188888702,0.038
1.7,3.199999813,0.039
1.7,3.211110923,0.039
1.7,3.222222034,0.038
1.7,3.233333144,0.038
1.7,3.244444254,0.038
1.7,3.255555365,0.038
1.7,3.266666475,0.038
1.7,3.277777586,0.038
1.7,3.288888696,0.037
1.7,3.299999807,0.037
1.7,3.311110917,0.037
1.7,3.322222028,0.037
1.7,3.333333138,0.037
1.7,3.344444249,0.038
1.7,3.355555359,0.038
1.7,3.36666647,0.038
1.7,3.37777758,0.038
1.7,3.38888869,0.038
1.7,3.399999801,0.037
1.7,3.411110911,0.037
1.7,3.422222022,0.037
1.7,3.433333132,0.037
1.7,3.444444243,0.037
1.7,3.455555353,0.037
1.7,3.466666464,0.037
1.7,3.477777574,0.037
1.7,3.488888685,0.037
1.7,3.499999795,0.036
1.7,3.511110905,0.036
1.7,3.522222016,0.036
1.7,3.533333126,0.038
1.7,3.544444237,0.038
1.7,3.555555347,0.037
1.7,3.566666458,0.037
1.7,3.577777568,0.037
1.7,3.588888679,0.037
1.7,3.599999789,0.038
1.7,3.6111109,0.038
1.7,3.62222201,0.038
1.7,3.633333121,0.038
1.7,3.644444231,0.038
1.7,3.655555341,0.038
1.7,3.666666452,0.038
1.7,3.677777562,0.038
1.7,3.688888673,0.038
1.7,3.699999783,0.037
1.7,3.711110894,0.037
1.7,3.722222004,0.036
1.7,3.733333115,0.038
1.7,3.744444225,0.038
1.7,3.755555336,0.038
1.7,3.766666446,0.038
1.7,3.777777557,0.038
1.7,3.788888667,0.038
1.7,3.799999777,0.037
1.7,3.811110888,0.037
1.7,3.822221998,0.037
1.7,3.833333109,0.036
1.7,3.844444219,0.036
1.7,3.85555533,0.036
1.7,3.86666644,0.036
1.7,3.877777551,0.036
1.7,3.888888661,0.036
1.7,3.899999772,0.037
1.7,3.911110882,0.036
1.7,3.922221993,0.037
1.7,3.933333103,0.037
1.7,3.944444213,0.037
1.7,3.955555324,0.037
1.7,3.966666434,0.037
1.7,3.977777545,0.037
1.7,3.988888655,0.037
1.7,4,0.035
1.8,0,0.037
1.8,0.01111111,0.037
1.8,0.022222221,0.037
1.8,0.033333331,0.037
1.8,0.044444442,0.037
1.8,0.055555552,0.036
1.8,0.066666663,0.037
1.8,0.077777773,0.037
1.8,0.088888884,0.038
1.8,0.099999994,0.039
1.8,0.111111105,0.039
1.8,0.122222215,0.039
1.8,0.133333326,0.039
1.8,0.144444436,0.039
1.8,0.155555546,0.039
1.8,0.166666657,0.039
1.8,0.177777767,0.039
1.8,0.188888878,0.038
1.8,0.199999988,0.038
1.8,0.211111099,0.038
1.8,0.222222209,0.038
1.8,0.23333332,0.038
1.8,0.24444443,0.038
1.8,0.255555541,0.038
1.8,0.266666651,0.038
1.8,0.277777762,0.037
1.8,0.288888872,0.038
1.8,0.299999982,0.038
1.8,0.311111093,0.038
1.8,0.322222203,0.038
1.8,0.333333314,0.038
1.8,0.344444424,0.038
1.8,0.355555535,0.037
1.8,0.366666645,0.037
1.8,0.377777756,0.037
1.8,0.388888866,0.037
1.8,0.399999977,0.037
1.8,0.411111087,0.037
1.8,0.422222197,0.037
1.8,0.433333308,0.037
1.8,0.444444418,0.038
1.8,0.455555529,0.038
1.8,0.466666639,0.038
1.8,0.47777775,0.037
1.8,0.48888886,0.036
1.8,0.499999971,0.037
1.8,0.511111081,0.037
1.8,0.522222192,0.037
1.8,0.533333302,0.037
1.8,0.544444413,0.038
1.8,0.555555523,0.037
1.8,0.566666633,0.037
1.8,0.577777744,0.036
1.8,0.588888854,0.036
1.8,0.599999965,0.036
1.8,0.611111075,0.036
1.8,0.622222186,0.038
1.8,0.633333296,0.038
1.8,0.644444407,0.038
1.8,0.655555517,0.038
1.8,0.666666628,0.039
1.8,0.677777738,0.039
1.8,0.688888849,0.038
1.8,0.699999959,0.038
1.8,0.711111069,0.039
1.8,0.72222218,0.039
1.8,0.73333329,0.039
1.8,0.744444401,0.038
1.8,0.755555511,0.038
1.8,0.766666622,0.039
1.8,0.777777732,0.038
1.8,0.788888843,0.038
1.8,0.799999953,0.038
1.8,0.811111064,0.039
1.8,0.822222174,0.039
1.8,0.833333285,0.039
1.8,0.844444395,0.04
1.8,0.855555505,0.039
1.8,0.866666616,0.039
1.8,0.877777726,0.04
1.8,0.888888837,0.039
1.8,0.899999947,0.039
1.8,0.911111058,0.039
1.8,0.922222168,0.039
1.8,0.933333279,0.038
1.8,0.944444389,0.038
1.8,0.9555555,0.038
1.8,0.96666661,0.038
1.8,0.977777721,0.038
1.8,0.988888831,0.038
1.8,0.999999941,0.038
1.8,1.011111052,0.039
1.8,1.022222162,0.039
1.8,1.033333273,0.039
1.8,1.044444383,0.04
1.8,1.055555494,0.04
1.8,1.066666604,0.04
1.8,1.077777715,0.04
1.8,1.088888825,0.039
1.8,1.099999936,0.039
1.8,1.111111046,0.038
1.8,1.122222157,0.039
1.8,1.133333267,0.039
1.8,1.144444377,0.039
1.8,1.155555488,0.039
1.8,1.166666598,0.038
1.8,1.177777709,0.039
1.8,1.188888819,0.039
1.8,1.19999993,0.039
1.8,1.21111104,0.039
1.8,1.222222151,0.038
1.8,1.233333261,0.038
1.8,1.244444372,0.038
1.8,1.255555482,0.038
1.8,1.266666592,0.038
1.8,1.277777703,0.038
1.8,1.288888813,0.038
1.8,1.299999924,0.038
1.8,1.311111034,0.038
1.8,1.322222145,0.038
1.8,1.333333255,0.038
1.8,1.344444366,0.039
1.8,1.355555476,0.038
1.8,1.366666587,0.038
1.8,1.377777697,0.039
1.8,1.388888808,0.039
1.8,1.399999918,0.04
1.8,1.411111028,0.04
1.8,1.422222139,0.041
1.8,1.433333249,0.042
1.8,1.44444436,0.043
1.8,1.45555547,0.043
1.8,1.466666581,0.044
1.8,1.477777691,0.044
1.8,1.488888802,0.043
1.8,1.499999912,0.041
1.8,1.511111023,0.041
1.8,1.522222133,0.041
1.8,1.533333244,0.042
1.8,1.544444354,0.046
1.8,1.555555464,0.05
1.8,1.566666575,0.051
1.8,1.577777685,0.05
1.8,1.588888796,0.048
1.8,1.599999906,0.047
1.8,1.611111017,0.046
1.8,1.622222127,0.044
1.8,1.633333238,0.046
1.8,1.644444348,0.051
1.8,1.655555459,0.054
1.8,1.666666569,0.054
1.8,1.67777768,0.054
1.8,1.68888879,0.056
1.8,1.6999999,0.058
1.8,1.711111011,0.06
1.8,1.722222121,0.062
1.8,1.733333232,0.063
1.8,1.744444342,0.063
1.8,1.755555453,0.063
1.8,1.766666563,0.061
1.8,1.777777674,0.06
1.8,1.788888784,0.062
1.8,1.799999895,0.062
1.8,1.811111005,0.064
1.8,1.822222116,0.07
1.8,1.833333226,0.074
1.8,1.844444336,0.079
1.8,1.855555447,0.08
1.8,1.866666557,0.078
1.8,1.877777668,0.075
1.8,1.888888778,0.071
1.8,1.899999889,0.068
1.8,1.911110999,0.066
1.8,1.92222211,0.065
1.8,1.93333322,0.064
1.8,1.944444331,0.063
1.8,1.955555441,0.065
1.8,1.966666551,0.066
1.8,1.977777662,0.073
1.8,1.988888772,0.073
1.8,1.999999883,0.071
1.8,2.011110993,0.069
1.8,2.022222104,0.068
1.8,2.033333214,0.066
1.8,2.044444325,0.065
1.8,2.055555435,0.063
1.8,2.066666546,0.061
1.8,2.077777656,0.06
1.8,2.088888767,0.06
1.8,2.099999877,0.061
1.8,2.111110987,0.062
1.8,2.122222098,0.064
1.8,2.133333208,0.066
1.8,2.144444319,0.068
1.8,2.155555429,0.07
1.8,2.16666654,0.066
1.8,2.17777765,0.063
1.8,2.188888761,0.061
1.8,2.199999871,0.06
1.8,2.211110982,0.063
1.8,2.222222092,0.066
1.8,2.233333203,0.068
1.8,2.244444313,0.069
1.8,2.255555423,0.069
1.8,2.266666534,0.065
1.8,2.277777644,0.06
1.8,2.288888755,0.056
1.8,2.299999865,0.057
1.8,2.311110976,0.058
1.8,2.322222086,0.06
1.8,2.333333197,0.061
1.8,2.344444307,0.058
1.8,2.355555418,0.054
1.8,2.366666528,0.053
1.8,2.377777639,0.052
1.8,2.388888749,0.05
1.8,2.399999859,0.05
1.8,2.41111097,0.048
1.8,2.42222208,0.045
1.8,2.433333191,0.044
1.8,2.444444301,0.041
1.8,2.455555412,0.041
1.8,2.466666522,0.041
1.8,2.477777633,0.042
1.8,2.488888743,0.042
1.8,2.499999854,0.041
1.8,2.511110964,0.042
1.8,2.522222075,0.042
1.8,2.533333185,0.041
1.8,2.544444295,0.042
1.8,2.555555406,0.041
1.8,2.566666516,0.041
1.8,2.577777627,0.041
1.8,2.588888737,0.039
1.8,2.599999848,0.038
1.8,2.611110958,0.038
1.8,2.622222069,0.038
1.8,2.633333179,0.037
1.8,2.64444429,0.037
1.8,2.6555554,0.038
1.8,2.66666651,0.039
1.8,2.677777621,0.039
1.8,2.688888731,0.039
1.8,2.699999842,0.038
1.8,2.711110952,0.038
1.8,2.722222063,0.038
1.8,2.733333173,0.039
1.8,2.744444284,0.039
1.8,2.755555394,0.038
1.8,2.766666505,0.038
1.8,2.777777615,0.037
1.8,2.788888726,0.037
1.8,2.799999836,0.037
1.8,2.811110946,0.037
1.8,2.822222057,0.037
1.8,2.833333167,0.037
1.8,2.844444278,0.038
1.8,2.855555388,0.038
1.8,2.866666499,0.038
1.8,2.877777609,0.039
1.8,2.88888872,0.038
1.8,2.89999983,0.038
1.8,2.911110941,0.038
1.8,2.922222051,0.038
1.8,2.933333162,0.038
1.8,2.944444272,0.038
1.8,2.955555382,0.037
1.8,2.966666493,0.037
1.8,2.977777603,0.037
1.8,2.988888714,0.037
1.8,2.999999824,0.037
1.8,3.011110935,0.037
1.8,3.022222045,0.038
1.8,3.033333156,0.038
1.8,3.044444266,0.038
1.8,3.055555377,0.038
1.8,3.066666487,0.038
1.8,3.077777598,0.038
1.8,3.088888708,0.038
1.8,3.099999818,0.038
1.8,3.111110929,0.038
1.8,3.122222039,0.038
1.8,3.13333315,0.038
1.8,3.14444426,0.037
1.8,3.155555371,0.037
1.8,3.166666481,0.037
1.8,3.177777592,0.037
1.8,3.188888702,0.037
1.8,3.199999813,0.037
1.8,3.211110923,0.038
1.8,3.222222034,0.037
1.8,3.233333144,0.037
1.8,3.244444254,0.038
1.8,3.255555365,0.038
1.8,3.266666475,0.038
1.8,3.277777586,0.038
1.8,3.288888696,0.038
1.8,3.299999807,0.038
1.8,3.311110917,0.038
1.8,3.322222028,0.038
1.8,3.333333138,0.037
1.8,3.344444249,0.037
1.8,3.355555359,0.037
1.8,3.36666647,0.037
1.8,3.37777758,0.037
1.8,3.38888869,0.038
1.8,3.399999801,0.038
1.8,3.411110911,0.038
1.8,3.422222022,0.038
1.8,3.433333132,0.038
1.8,3.444444243,0.038
1.8,3.455555353,0.038
1.8,3.466666464,0.038
1.8,3.477777574,0.037
1.8,3.488888685,0.037
1.8,3.499999795,0.038
1.8,3.511110905,0.037
1.8,3.522222016,0.037
1.8,3.533333126,0.037
1.8,3.544444237,0.037
1.8,3.555555347,0.037
1.8,3.566666458,0.037
1.8,3.577777568,0.038
1.8,3.588888679,0.038
1.8,3.599999789,0.038
1.8,3.6111109,0.038
1.8,3.62222201,0.038
1.8,3.633333121,0.038
1.8,3.644444231,0.038
1.8,3.655555341,0.038
1.8,3.666666452,0.039
1.8,3.677777562,0.037
1.8,3.688888673,0.038
1.8,3.699999783,0.038
1.8,3.711110894,0.038
1.8,3.722222004,0.037
1.8,3.733333115,0.037
1.8,3.744444225,0.038
1.8,3.755555336,0.037
1.8,3.766666446,0.037
1.8,3.777777557,0.038
1.8,3.788888667,0.037
1.8,3.799999777,0.038
1.8,3.811110888,0.038
1.8,3.822221998,0.038
1.8,3.833333109,0.038
1.8,3.844444219,0.038
1.8,3.85555533,0.038
1.8,3.86666644,0.037
1.8,3.877777551,0.037
1.8,3.888888661,0.037
1.8,3.899999772,0.037
1.8,3.911110882,0.036
1.8,3.922221993,0.036
1.8,3.933333103,0.036
1.8,3.944444213,0.036
1.8,3.955555324,0.036
1.8,3.966666434,0.037
1.8,3.977777545,0.037
1.8,3.988888655,0.037
1.8,4,0.037
1.9,0,0.038
1.9,0.01111111,0.039
1.9,0.022222221,0.039
1.9,0.033333331,0.039
1.9,0.044444442,0.039
1.9,0.055555552,0.039
1.9,0.066666663,0.039
1.9,0.077777773,0.039
1.9,0.088888884,0.038
1.9,0.099999994,0.038
1.9,0.111111105,0.038
1.9,0.122222215,0.038
1.9,0.133333326,0.038
1.9,0.144444436,0.038
1.9,0.155555546,0.038
1.9,0.166666657,0.038
1.9,0.177777767,0.038
1.9,0.188888878,0.038
1.9,0.199999988,0.038
1.9,0.211111099,0.038
1.9,0.222222209,0.038
1.9,0.23333332,0.038
1.9,0.24444443,0.038
1.9,0.255555541,0.038
1.9,0.266666651,0.038
1.9,0.277777762,0.037
1.9,0.288888872,0.037
1.9,0.299999982,0.037
1.9,0.311111093,0.037
1.9,0.322222203,0.037
1.9,0.333333314,0.037
1.9,0.344444424,0.036
1.9,0.355555535,0.037
1.9,0.366666645,0.037
1.9,0.377777756,0.037
