x,y,dz
4572080,5307970,-0.023079
4572100,5307940,-0.059250
4572170,5307860,-0.481831
4572120,5307910,-0.106993
4572140,5307880,-0.121602
4572190,5307820,-0.500441
4572210,5307790,-0.460288
4572230,5307750,-0.440381
4572250,5307720,-0.310103
4572270,5307680,-0.094206
4572290,5307600,0.886803
4572270,5307640,0.726286
4572330,5307400,-0.256314
4572330,5307440,0.210414
4572330,5307350,-0.648788
4572310,5307480,0.188530
4572290,5307560,0.752370
4572300,5307510,0.147148
4571840,5308170,0.000000
4571990,5308070,0.135879
4571860,5308140,0.840621
4571890,5308130,0.152167
4571910,5308100,0.101868
4571950,5308090,-0.230623
4571990,5308030,-0.170049
4572010,5308000,-0.104940
4572040,5307990,-0.010482
4572060,5307960,-0.042309
4572080,5307930,-0.014090
4572160,5307850,-0.128988
4572100,5307900,0.020496
4572120,5307870,0.053564
4572180,5307810,-0.166518
4572200,5307780,-0.144793
4572220,5307740,-0.043823
4572240,5307710,0.131696
4572250,5307670,0.426626
4572280,5307590,0.781214
4572260,5307630,0.677963
4572320,5307390,-0.969519
4572310,5307430,-0.439529
4572300,5307470,-0.659832
4572280,5307550,0.122577
4572280,5307500,-0.874687
4571970,5308060,-0.211596
4571880,5308120,0.663328
4571900,5308090,0.549536
4571930,5308070,0.026280
4571970,5308020,0.153420
4571990,5307990,0.250558
4572030,5307970,0.013059
4572050,5307950,0.168108
4572060,5307920,0.294551
4572140,5307840,0.140830
4572080,5307890,0.429096
4572100,5307860,0.498300
4572160,5307800,0.211823
4572180,5307770,0.286061
4572200,5307730,0.362896
4572220,5307700,0.423494
4572240,5307660,0.540296
4572260,5307580,0.053983
4572240,5307620,0.024051
4572300,5307420,-1.293660
4572280,5307460,-1.342700
4572260,5307540,-1.049840
4572260,5307490,-1.126330
4571950,5308050,0.016717
4571920,5308060,0.515241
4571960,5308010,0.184907
4571980,5307980,0.160596
4572010,5307960,0.304803
4572030,5307940,0.236232
4572050,5307910,0.166542
4572120,5307830,0.541137
4572070,5307880,0.100967
4572080,5307850,0.076701
4572140,5307790,0.562256
4572160,5307760,0.479965
4572180,5307720,0.342070
4572200,5307690,0.192546
4572220,5307650,0.103874
4572240,5307570,-1.122710
4572220,5307610,-1.059940
4572240,5307530,-0.759108
4571940,5308040,0.374052
4571990,5307950,0.115068
4572010,5307920,0.198331
4572030,5307900,0.119004
4572100,5307820,0.009433
4572050,5307870,0.129077
4572070,5307840,0.090013
4572130,5307780,-0.093030
4572150,5307750,-0.260032
4572170,5307710,-0.479888
4572190,5307680,-0.736772
4572200,5307640,-0.958036
4572220,5307560,-0.298594
4572210,5307600,0.169782
4572090,5307810,0.050927
4572110,5307770,0.112793
4572130,5307740,0.303000
4572150,5307700,0.534739
4572170,5307670,0.805549
4572190,5307630,0.530018
